,date,machine
2916,2016-09-14 05:45:00,Ewag
2917,2016-09-10 00:00:00,Ewag
2918,2016-09-09 10:30:00,Ewag
2919,2016-08-15 06:30:00,Ewag
2920,2016-08-02 05:45:00,Ewag
2921,2016-07-21 13:00:00,Ewag
2922,2016-06-29 14:45:00,Ewag
2923,2016-04-27 00:00:00,Ewag
2924,2015-12-15 00:00:00,Ewag
2925,2015-10-23 00:00:00,Ewag
2926,2015-10-05 00:00:00,Ewag
2927,2015-07-20 00:00:00,Ewag
2928,2016-03-10 00:00:00,AIM 02
2929,2016-01-11 00:00:00,AIM 02
2930,2015-07-21 00:00:00,AIM 02
2931,2016-12-16 00:00:00,H36
2932,2016-12-08 11:15:00,H36
2933,2016-12-05 12:00:00,H36
2934,2016-12-02 11:30:00,H36
2935,2016-11-01 06:00:00,H36
2936,2016-10-03 10:30:00,H36
2937,2016-09-23 06:00:00,H36
2938,2016-06-27 00:00:00,H36
2939,2016-05-31 00:00:00,H36
2940,2016-04-08 00:00:00,H36
2941,2016-03-18 00:00:00,H36
2942,2016-02-26 00:00:00,H36
2943,2016-02-18 00:00:00,H36
2944,2015-12-03 00:00:00,H36
2945,2015-11-30 00:00:00,H36
2946,2015-11-23 00:00:00,H36
2947,2015-09-26 00:00:00,H36
2948,2015-09-11 00:00:00,H36
2949,2015-08-18 00:00:00,H36
2950,2015-08-15 00:00:00,H36
2951,2015-07-30 00:00:00,H36
2952,2015-07-21 00:00:00,H36
2953,2017-01-04 10:00:00,SC2
2954,2016-11-02 00:00:00,SC2
2955,2016-11-02 00:00:00,SC2
2956,2016-08-25 10:00:00,SC2
2957,2016-05-31 00:00:00,SC2
2958,2016-05-18 00:00:00,SC2
2959,2016-03-14 00:00:00,SC2
2960,2015-11-18 00:00:00,SC2
2961,2015-08-18 00:00:00,SC2
2962,2015-07-29 00:00:00,SC2
2963,2015-07-31 00:00:00,AIM T7091
2964,2016-12-05 12:30:00,Hydro
2965,2016-07-06 10:30:00,Hydro
2966,2016-02-02 00:00:00,Hydro
2967,2015-07-31 00:00:00,Hydro
2968,2017-01-11 05:50:00,RM225
2969,2017-01-09 07:30:00,RM225
2970,2016-12-07 13:00:00,RM225
2971,2016-11-15 12:00:00,RM225
2972,2016-11-15 12:00:00,RM225
2973,2015-08-17 00:00:00,RM225
2974,2015-08-03 00:00:00,RM225
2975,2016-12-19 06:30:00,H38
2976,2016-12-14 04:00:00,H38
2977,2016-12-08 09:45:00,H38
2978,2016-12-02 11:30:00,H38
2979,2016-11-30 08:30:00,H38
2980,2016-11-18 00:00:00,H38
2981,2016-10-14 06:00:00,H38
2982,2016-10-07 14:00:00,H38
2983,2016-09-27 08:30:00,H38
2984,2016-09-27 12:00:00,H38
2985,2016-09-19 07:30:00,H38
2986,2016-09-19 08:30:00,H38
2987,2016-09-12 00:00:00,H38
2988,2016-08-23 13:00:00,H38
2989,2016-08-15 06:30:00,H38
2990,2016-07-06 06:00:00,H38
2991,2016-07-05 07:00:00,H38
2992,2016-06-07 04:00:00,H38
2993,2016-06-03 09:30:00,H38
2994,2016-05-25 00:00:00,H38
2995,2016-05-25 00:00:00,H38
2996,2016-05-09 00:00:00,H38
2997,2016-05-07 00:00:00,H38
2998,2016-05-06 00:00:00,H38
2999,2016-04-18 00:00:00,H38
3000,2016-04-07 00:00:00,H38
3001,2016-04-05 00:00:00,H38
3002,2016-04-04 00:00:00,H38
3003,2016-03-17 00:00:00,H38
3004,2016-02-25 00:00:00,H38
3005,2016-01-22 00:00:00,H38
3006,2015-12-08 00:00:00,H38
3007,2015-12-04 00:00:00,H38
3008,2015-12-02 00:00:00,H38
3009,2015-10-29 00:00:00,H38
3010,2015-10-27 00:00:00,H38
3011,2015-10-21 00:00:00,H38
3012,2015-10-19 00:00:00,H38
3013,2015-09-19 00:00:00,H38
3014,2015-09-14 00:00:00,H38
3015,2015-09-08 00:00:00,H38
3016,2015-08-27 00:00:00,H38
3017,2015-08-20 00:00:00,H38
3018,2015-08-15 00:00:00,H38
3019,2015-08-04 00:00:00,H38
3020,2016-12-15 08:30:00,RM223
3021,2016-10-21 07:30:00,RM223
3022,2016-10-18 06:00:00,RM223
3023,2016-10-03 06:30:00,RM223
3024,2016-09-06 00:00:00,RM223
3025,2016-08-16 13:30:00,RM223
3026,2016-08-10 06:30:00,RM223
3027,2016-04-07 00:00:00,RM223
3028,2016-03-15 00:00:00,RM223
3029,2016-01-11 00:00:00,RM223
3030,2015-12-21 00:00:00,RM223
3031,2015-08-05 00:00:00,RM223
3032,2017-01-19 11:15:00,A75
3033,2016-05-03 00:00:00,A75
3034,2016-03-28 00:00:00,A75
3035,2015-11-05 00:00:00,A75
3036,2015-10-29 00:00:00,A75
3037,2015-10-01 00:00:00,A75
3038,2015-08-14 00:00:00,A75
3039,2015-08-12 00:00:00,A75
3040,2016-03-29 00:00:00,TR2
3041,2016-01-15 00:00:00,TR2
3042,2015-10-26 00:00:00,TR2
3043,2015-10-19 00:00:00,TR2
3044,2015-08-17 00:00:00,TR2
3045,2015-08-19 00:00:00,Maint
3046,2017-01-06 06:00:00,ES1
3047,2016-11-10 09:00:00,ES1
3048,2016-09-24 00:00:00,ES1
3049,2016-04-07 00:00:00,ES1
3050,2015-08-25 00:00:00,ES1
3051,2017-01-27 14:00:00,H37
3052,2016-10-21 11:15:00,H37
3053,2016-08-25 07:30:00,H37
3054,2016-08-19 10:00:00,H37
3055,2016-07-13 06:00:00,H37
3056,2016-04-25 00:00:00,H37
3057,2016-03-14 00:00:00,H37
3058,2016-03-10 00:00:00,H37
3059,2016-01-29 00:00:00,H37
3060,2016-01-29 00:00:00,H37
3061,2015-09-25 00:00:00,H37
3062,2015-09-15 00:00:00,H37
3063,2015-09-10 00:00:00,H37
3064,2015-09-09 00:00:00,H37
3065,2015-09-01 00:00:00,H37
3066,2015-09-14 00:00:00,Presetter
3067,2016-03-30 00:00:00,Reclaim
3068,2015-11-30 00:00:00,Reclaim
3069,2015-09-30 00:00:00,Reclaim
3070,2015-09-15 00:00:00,Reclaim
3071,2016-12-01 15:00:00,CG231
3072,2016-12-01 15:00:00,CG231
3073,2016-11-04 14:30:00,CG231
3074,2016-09-23 08:00:00,CG231
3075,2016-05-08 00:00:00,CG231
3076,2016-04-26 00:00:00,CG231
3077,2015-12-14 00:00:00,CG231
3078,2015-09-16 00:00:00,CG231
3079,2015-09-17 00:00:00,TR2 DK
3080,2017-01-09 07:00:00,1992-01-01 00:00:00
3081,2016-10-18 14:15:00,1992-01-01 00:00:00
3082,2016-10-15 00:00:00,1992-01-01 00:00:00
3083,2016-09-19 06:30:00,1992-01-01 00:00:00
3084,2016-04-06 00:00:00,1992-01-01 00:00:00
3085,2016-02-08 00:00:00,1992-01-01 00:00:00
3086,2016-01-04 00:00:00,1992-01-01 00:00:00
3087,2015-12-18 00:00:00,1992-01-01 00:00:00
3088,2015-12-16 00:00:00,1992-01-01 00:00:00
3089,2015-12-14 00:00:00,1992-01-01 00:00:00
3090,2015-12-08 00:00:00,1992-01-01 00:00:00
3091,2015-11-19 00:00:00,1992-01-01 00:00:00
3092,2015-11-10 00:00:00,1992-01-01 00:00:00
3093,2015-09-23 00:00:00,1992-01-01 00:00:00
3094,2015-10-21 00:00:00,Mitsubishi
3095,2015-10-14 00:00:00,Mitsubishi
3096,2015-09-25 00:00:00,Mitsubishi
3097,2017-01-04 06:00:00,SC10
3098,2016-11-02 00:00:00,SC10
3099,2016-10-31 05:30:00,SC10
3100,2016-10-17 00:00:00,SC10
3101,2016-09-20 07:00:00,SC10
3102,2016-06-17 06:00:00,SC10
3103,2016-06-13 06:00:00,SC10
3104,2016-06-07 00:00:00,SC10
3105,2016-02-19 00:00:00,SC10
3106,2016-02-11 00:00:00,SC10
3107,2016-01-12 00:00:00,SC10
3108,2015-09-25 00:00:00,SC10
3109,2015-10-14 00:00:00,AIM 1 R3
3110,2015-10-14 00:00:00,AIM 3 R2
3111,2017-01-30 08:00:00,Deco 3
3112,2017-01-18 08:15:00,Deco 3
3113,2017-01-03 06:45:00,Deco 3
3114,2016-10-20 06:15:00,Deco 3
3115,2016-08-22 06:00:00,Deco 3
3116,2016-08-22 09:30:00,Deco 3
3117,2016-08-03 06:30:00,Deco 3
3118,2016-07-21 09:00:00,Deco 3
3119,2016-06-02 08:00:00,Deco 3
3120,2016-04-21 00:00:00,Deco 3
3121,2016-04-18 00:00:00,Deco 3
3122,2016-04-12 00:00:00,Deco 3
3123,2016-03-31 00:00:00,Deco 3
3124,2016-02-24 00:00:00,Deco 3
3125,2016-02-12 00:00:00,Deco 3
3126,2016-02-10 00:00:00,Deco 3
3127,2016-02-03 00:00:00,Deco 3
3128,2016-01-27 00:00:00,Deco 3
3129,2015-12-30 00:00:00,Deco 3
3130,2015-10-22 00:00:00,Deco 3
3131,2017-01-26 05:45:00,TK1
3132,2017-01-10 09:00:00,TK1
3133,2016-10-20 12:30:00,TK1
3134,2016-10-14 06:00:00,TK1
3135,2016-10-13 07:30:00,TK1
3136,2016-08-24 06:00:00,TK1
3137,2016-07-20 08:00:00,TK1
3138,2016-04-19 00:00:00,TK1
3139,2016-04-14 00:00:00,TK1
3140,2016-04-07 00:00:00,TK1
3141,2015-11-04 00:00:00,TK1
3142,2015-11-04 00:00:00,TK1
3143,2015-11-05 00:00:00,Barnes 3
3144,2015-11-09 00:00:00,Grieve Oven
3145,2016-12-16 06:00:00,RM222
3146,2016-12-08 07:30:00,RM222
3147,2016-12-07 13:00:00,RM222
3148,2016-11-21 06:30:00,RM222
3149,2016-04-29 00:00:00,RM222
3150,2015-11-09 00:00:00,RM222
3151,2016-11-14 08:00:00,SC8
3152,2016-10-03 08:00:00,SC8
3153,2016-08-03 07:00:00,SC8
3154,2016-03-21 00:00:00,SC8
3155,2016-02-25 00:00:00,SC8
3156,2016-01-28 00:00:00,SC8
3157,2015-12-21 00:00:00,SC8
3158,2015-12-03 00:00:00,SC8
3159,2015-11-19 00:00:00,SC8
3160,2016-11-02 00:00:00,ES6
3161,2015-11-20 00:00:00,ES6
3162,2015-11-20 00:00:00,Acucut
3163,2015-11-21 00:00:00,AIM KS6009
3164,2016-10-18 10:30:00,Mikron
3165,2016-10-04 14:00:00,Mikron
3166,2016-09-13 08:30:00,Mikron
3167,2015-12-03 00:00:00,Mikron
3168,2015-11-23 00:00:00,Mikron
3169,2016-04-04 00:00:00,AIM 14
3170,2016-02-29 00:00:00,AIM 14
3171,2016-02-29 00:00:00,AIM 14
3172,2016-02-18 00:00:00,AIM 14
3173,2016-02-10 00:00:00,AIM 14
3174,2016-02-05 00:00:00,AIM 14
3175,2016-02-03 00:00:00,AIM 14
3176,2015-11-24 00:00:00,AIM 14
3177,2016-04-04 00:00:00,AIM C43
3178,2016-03-24 00:00:00,AIM C43
3179,2015-11-24 00:00:00,AIM C43
3180,2015-11-30 00:00:00,AIM #4
3181,2015-11-30 00:00:00,AIM #4
3182,2015-12-01 00:00:00,NM 1
3183,2016-12-16 10:30:00,NM 2
3184,2016-12-16 10:30:00,NM 2
3185,2016-03-08 00:00:00,NM 2
3186,2015-12-02 00:00:00,NM 2
3187,2017-01-09 07:30:00,RM221
3188,2017-01-09 07:30:00,RM221
3189,2016-12-06 00:00:00,RM221
3190,2016-11-30 11:30:00,RM221
3191,2016-01-06 00:00:00,RM221
3192,2015-12-02 00:00:00,RM221
3193,2015-12-04 00:00:00,RM 227
3194,2015-12-07 00:00:00,Time Clock
3195,2016-11-29 09:00:00,Anca
3196,2016-11-17 06:00:00,Anca
3197,2016-09-22 14:30:00,Anca
3198,2016-09-07 00:00:00,Anca
3199,2016-08-29 00:00:00,Anca
3200,2016-08-29 00:00:00,Anca
3201,2016-08-17 14:15:00,Anca
3202,2016-08-03 22:00:00,Anca
3203,2016-08-02 05:30:00,Anca
3204,2016-05-11 00:00:00,Anca
3205,2016-03-11 00:00:00,Anca
3206,2015-12-08 00:00:00,Anca
3207,2015-12-08 00:00:00,Bridgeport T8
3208,2015-12-17 00:00:00,TR8 Bridgeport
3209,2015-12-29 00:00:00,Reid SG
3210,2016-01-25 00:00:00,Grounds
3211,2016-01-25 00:00:00,Barnes
3212,2016-04-26 00:00:00,AIM 11
3213,2016-02-18 00:00:00,AIM 11
3214,2016-02-16 00:00:00,AIM 11
3215,2016-02-04 00:00:00,AIM 11
3216,2016-02-01 00:00:00,AIM 11
3217,2016-04-19 00:00:00,AIM C40
3218,2016-02-04 00:00:00,AIM C40
3219,2016-02-01 00:00:00,AIM C40
3220,2016-07-06 14:00:00,AIM 5
3221,2016-02-03 00:00:00,AIM 5
3222,2016-02-09 00:00:00,AIM 09
3223,2016-02-11 00:00:00,Denso AIM
3224,2016-02-11 00:00:00,AIM C48
3225,2016-02-16 00:00:00,Acu Cut
3226,2016-02-19 00:00:00,AIM C 58
3227,2016-02-24 00:00:00,Barrett
3228,2016-02-24 00:00:00,AIM 2
3229,2016-03-28 00:00:00,AIM 01
3230,2016-03-02 00:00:00,AIM 01
3231,2016-05-13 00:00:00,AIM 04
3232,2016-04-26 00:00:00,AIM 04
3233,2016-04-21 00:00:00,AIM 04
3234,2016-03-17 00:00:00,AIM 04
3235,2016-05-13 00:00:00,AIM 03
3236,2016-05-10 00:00:00,AIM 03
3237,2016-04-26 00:00:00,AIM 03
3238,2016-04-21 00:00:00,AIM 03
3239,2016-04-04 00:00:00,AIM 03
3240,2016-03-17 00:00:00,AIM 03
3241,2016-09-13 14:00:00,Clean Room
3242,2016-03-23 00:00:00,Clean Room
3243,2016-03-23 00:00:00,HYD
3244,2017-01-23 00:00:00,H39
3245,2017-01-05 06:00:00,H39
3246,2016-12-13 14:00:00,H39
3247,2016-11-21 00:00:00,H39
3248,2016-11-21 12:15:00,H39
3249,2016-11-16 12:00:00,H39
3250,2016-10-20 07:00:00,H39
3251,2016-10-14 00:00:00,H39
3252,2016-10-04 00:00:00,H39
3253,2016-09-27 06:00:00,H39
3254,2016-09-21 10:30:00,H39
3255,2016-08-25 05:30:00,H39
3256,2016-07-15 09:00:00,H39
3257,2016-07-07 06:00:00,H39
3258,2016-06-20 06:00:00,H39
3259,2016-06-09 06:00:00,H39
3260,2016-06-06 09:00:00,H39
3261,2016-05-31 00:00:00,H39
3262,2016-05-20 00:00:00,H39
3263,2016-05-04 00:00:00,H39
3264,2016-05-02 00:00:00,H39
3265,2016-04-29 00:00:00,H39
3266,2016-04-29 00:00:00,H39
3267,2016-04-28 00:00:00,H39
3268,2016-04-27 00:00:00,H39
3269,2016-04-26 00:00:00,H39
3270,2016-04-21 00:00:00,H39
3271,2016-03-31 00:00:00,H39
3272,2016-03-25 00:00:00,H39
3273,2016-03-28 00:00:00,Grind Room
3274,2016-08-23 00:00:00,Mitsu FT
3275,2016-08-05 10:15:00,Mitsu FT
3276,2016-06-01 11:00:00,Mitsu FT
3277,2016-03-28 00:00:00,Mitsu FT
3278,2016-03-31 00:00:00,AIM C58
3279,2016-07-12 06:00:00,Roto Finish
3280,2016-04-02 00:00:00,Roto Finish
3281,2016-04-06 00:00:00,ISO AIM
3282,2016-04-15 00:00:00,Tschudin
3283,2016-04-25 00:00:00,Eng
3284,2016-04-25 00:00:00,C 46
3285,2016-04-26 00:00:00,AIM 10
3286,2016-07-13 11:00:00,Buehler Saw
3287,2016-05-02 00:00:00,Buehler Saw
3288,2016-05-09 00:00:00,Reid Grind
3289,2016-11-09 08:45:00,RM 222
3290,2016-11-02 07:30:00,RM 222
3291,2016-05-20 00:00:00,RM 222
3292,2016-05-18 00:00:00,RM 222
3293,2016-06-09 09:15:00,AcuCut
3294,2016-06-02 14:00:00,AcuCut
3295,2016-09-27 14:00:00,SH8
3296,2016-06-03 09:05:00,SH8
3297,2016-06-06 06:00:00,Index
3298,2016-10-06 06:00:00,Rosemont
3299,2016-08-01 09:45:00,Rosemont
3300,2016-07-15 09:45:00,Rosemont
3301,2016-07-11 04:00:00,Rosemont
3302,2016-07-08 10:00:00,Rosemont
3303,2016-07-05 07:15:00,Rosemont
3304,2016-06-20 06:00:00,Rosemont
3305,2016-06-09 04:00:00,Rosemont
3306,2016-06-07 03:20:00,Rosemont
3307,2017-01-13 06:00:00,H40
3308,2017-01-10 06:00:00,H40
3309,2017-01-09 11:00:00,H40
3310,2016-12-20 11:30:00,H40
3311,2016-06-09 06:00:00,H40
3312,2016-06-13 06:00:00,H40
3313,2016-06-13 06:00:00,H40
3314,2016-06-17 05:45:00,H40
3315,2016-06-20 12:15:00,H40
3316,2016-06-21 11:45:00,H40
3317,2016-06-21 07:00:00,H40
3318,2016-06-23 06:00:00,H40
3319,2016-06-27 06:00:00,H40
3320,2016-06-27 00:00:00,H40
3321,2016-06-28 14:00:00,H40
3322,2016-06-29 06:00:00,H40
3323,2016-06-29 04:00:00,H40
3324,2016-07-01 22:00:00,H40
3325,2016-07-01 09:00:00,H40
3326,2016-07-01 06:00:00,H40
3327,2016-07-07 06:30:00,H40
3328,2016-07-11 06:50:00,H40
3329,2016-07-13 10:45:00,H40
3330,2016-07-14 14:00:00,H40
3331,2016-07-15 09:45:00,H40
3332,2016-07-15 08:30:00,H40
3333,2016-07-18 07:00:00,H40
3334,2016-07-19 07:30:00,H40
3335,2016-07-23 06:00:00,H40
3336,2016-07-27 11:00:00,H40
3337,2016-08-01 06:00:00,H40
3338,2016-08-03 06:30:00,H40
3339,2016-08-09 05:00:00,H40
3340,2016-08-12 05:30:00,H40
3341,2016-08-13 13:00:00,H40
3342,2016-08-15 06:00:00,H40
3343,2016-08-22 06:00:00,H40
3344,2016-08-23 11:00:00,H40
3345,2016-09-12 06:00:00,H40
3346,2016-09-17 06:30:00,H40
3347,2016-09-17 06:00:00,H40
3348,2016-09-20 05:30:00,H40
3349,2016-09-27 06:00:00,H40
3350,2016-09-30 14:00:00,H40
3351,2016-10-03 06:30:00,H40
3352,2016-10-18 06:30:00,H40
3353,2016-10-20 10:30:00,H40
3354,2016-11-08 05:00:00,H40
3355,2016-11-23 08:30:00,H40
3356,2016-11-28 06:00:00,H40
3357,2016-12-07 04:00:00,H40
3358,2016-12-12 08:15:00,H40
3359,2016-12-13 07:30:00,H40
3360,2016-12-13 04:00:00,H40
3361,2016-06-11 00:00:00,H1 Buss
3362,2016-06-28 07:00:00,EDM2
3363,2016-06-14 11:00:00,EDM2
3364,2016-06-20 07:30:00,Filtermist
3365,2016-06-27 00:00:00,Gate
3366,2016-06-30 07:30:00,H25/H29
3367,2016-06-30 07:30:00,H1/H10
3368,2016-06-30 06:00:00,Compressor
3369,2016-07-19 07:30:00,H33/H34
3370,2016-11-03 14:00:00,A83
3371,2016-07-21 05:50:00,A83
3372,2016-07-22 07:00:00,Bridgeport
3373,2016-09-06 00:00:00,Jen Fab
3374,2016-08-12 07:15:00,Jen Fab
3375,2016-08-01 07:30:00,Jen Fab
3376,2016-08-05 14:30:00,i2
3377,2016-08-09 11:00:00,C60
3378,2016-11-30 11:45:00,C54
3379,2016-10-12 11:00:00,C54
3380,2016-08-09 11:00:00,C54
3381,2016-08-09 11:00:00,C54
3382,2016-08-12 12:00:00,DPS AIM
3383,2016-08-16 05:30:00,40
3384,2016-08-18 00:00:00,RM 221
3385,2016-08-18 00:00:00,Pre Setter
3386,2016-08-22 12:00:00,EDM 1
3387,2016-08-22 09:30:00,Washer
3388,2016-10-05 06:30:00,RM 223
3389,2016-09-09 07:00:00,RM 223
3390,2016-09-22 07:30:00,Esco
3391,2016-11-09 08:46:00,RM 224
3392,2016-11-02 07:30:00,RM 224
3393,2016-10-05 13:00:00,RM 224
3394,2016-10-06 07:00:00,RM 219
3395,2016-11-04 10:30:00,MS32
3396,2016-10-07 06:00:00,MS32
3397,2016-12-23 08:00:00,W99
3398,2016-12-14 12:00:00,W99
3399,2016-10-31 12:45:00,W99
3400,2016-10-14 00:00:00,W99
3401,2017-01-30 10:15:00,RM219
3402,2016-11-29 12:30:00,RM219
3403,2016-11-28 00:00:00,RM219
3404,2016-10-18 06:00:00,RM219
3405,2016-10-20 11:30:00,Tumblers
3406,2016-10-24 00:00:00,AIM Rm 1
3407,2016-10-27 07:15:00,ES4
3408,2017-01-30 06:30:00,Jenfab
3409,2016-10-31 12:45:00,Jenfab
3410,2016-11-02 07:30:00,RM 226
3411,2016-11-02 07:00:00,Buffer
3412,2016-11-08 06:15:00,T20
3413,2017-01-04 14:15:00,H42
3414,2016-12-21 09:45:00,H42
3415,2016-11-21 14:00:00,H42
3416,2017-01-09 07:30:00,AccuCut
3417,2016-12-05 06:00:00,AccuCut
3418,2017-01-17 06:45:00,H43
3419,2017-01-09 12:45:00,H43
3420,2016-12-07 07:30:00,H43
3421,2016-12-13 06:00:00,H41
3422,2016-12-09 00:00:00,H41
3423,2016-12-07 07:00:00,H41
3424,2016-12-08 06:00:00,SIN2
3425,2016-12-21 06:00:00,SIN1
3426,2016-12-13 21:00:00,SIN1
3427,2016-12-20 12:00:00,Buehler
3428,2017-01-30 10:15:00,Barnes 2
3429,2016-12-20 06:30:00,Barnes 2
3430,2017-01-04 10:30:00,SH13
3431,2017-01-09 07:30:00,RM228
3432,2017-01-10 06:00:00,Sin 2
3433,2017-01-12 08:30:00,SIN 1
3434,2017-01-26 05:45:00,SIN 2
3435,2017-01-13 12:30:00,SIN 2
3436,2017-01-19 06:00:00,Grind
