	cls	score	score_best
preemptively	-1	0.0002511055066651505	0.0002511055066651505
prove	-1	0.00025003617135558383	0.00025003617135558383
protective	-1	0.00024978596110609584	0.00024978596110609584
programmed	-1	0.00024971444261488013	0.00024971444261488013
state	-1	0.00024929889566145663	0.00024929889566145663
mitsubishi	-1	0.0002490400952402258	0.0002490400952402258
pre	-1	0.00024870923595320224	0.00024870923595320224
status	-1	0.00024854698929789706	0.00024854698929789706
producing	-1	0.00024828781917743604	0.00024828781917743604
modification	-1	0.0002482067469076041	0.0002482067469076041
stays	-1	0.00024794064989645457	0.00024794064989645457
steam	-1	0.0002478142769035744	0.0002478142769035744
prepared	-1	0.00024777070040455626	0.00024777070040455626
unplugged	-1	0.00024707526842217823	0.00024707526842217823
mlw	-1	0.00024707090794291037	0.00024707090794291037
packed	-1	0.0002469361113138291	0.0002469361113138291
zx	-1	0.00024693017490009573	0.00024693017490009573
looked	-1	0.0002466452806826758	0.0002466452806826758
collisions	-1	0.0002463007856016484	0.0002463007856016484
loos	-1	0.00024601792787273916	0.00024601792787273916
compared	-1	0.00024567509698441995	0.00024567509698441995
84	-1	0.0002452295756585112	0.0002452295756585112
compromised	-1	0.0002449300231034153	0.0002449300231034153
112	45	0.0002445570624570801	0.0002445570624570801
1120	45	0.00015110044205122336	0.0002445570624570801
1121	45	0.00015102040280756034	0.0002445570624570801
1122	45	0.00015067417252940849	0.0002445570624570801
1124	45	0.0001506546697187415	0.0002445570624570801
1125	45	0.00014936749441539772	0.0002445570624570801
1128	45	0.00014918245746742674	0.0002445570624570801
1129	45	0.00014782712567011551	0.0002445570624570801
912	-1	0.00024436233863465247	0.00024436233863465247
919	-1	0.0002443475244190841	0.0002443475244190841
110	-1	0.00024376908059070437	0.00024376908059070437
amp	-1	0.00024333091069795278	0.00024333091069795278
continued	-1	0.00024303936252829917	0.00024303936252829917
815	-1	0.0002425745744084424	0.0002425745744084424
722	-1	0.00024237040268144415	0.00024237040268144415
75	-1	0.00024188221194229646	0.00024188221194229646
1400	-1	0.00024155959931016367	0.00024155959931016367
attaching	-1	0.00024114497253258015	0.00024114497253258015
assy	-1	0.0002410046252687087	0.0002410046252687087
